lens_id,relation,entity
217,sharpness,10.0
217,aberration,9.0
217,bokeh,9.1
217,autofocus,0.0
217,handling,9.4
217,value,9.6
217,reviews,13
217,views,"79,691"
217,last_date,"Sat March 19, 2022"
217,recommended_by,100% of reviewers
217,price,$161.80 
217,rating,9.54
217,description,"The SMC Pentax 50mm F4 macro lens was succeeded by an M version, and later by faster A, F, FA, and D-FA versions."
217,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_50mm_F4_Macro.JPG
217,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-50mm-F4-Macro-Lens.html
218,lens_name,SMC Pentax 55mm F1.8
218,mount,2
218,focal_length,3
218,sharpness,9.2
218,aberration,8.7
218,bokeh,8.8
218,autofocus,0.0
218,handling,9.4
218,value,9.5
218,reviews,78
218,views,"322,193"
218,last_date,"Thu September 12, 2024"
218,recommended_by,97% of reviewers
218,price,$51.01 
218,rating,9.4
218,description,"The SMC Pentax 55mm F1.8 is the faster version of the 55mm Pentax bayonet lens, unique to the K series."
218,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_55mm_F1_8.jpg
218,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-55mm-F1.8-Lens.html
219,lens_name,SMC Pentax 55mm F2
219,mount,2
219,focal_length,3
219,sharpness,8.7
219,aberration,8.6
219,bokeh,9.1
219,autofocus,0.0
219,handling,9.5
219,value,9.3
219,reviews,21
219,views,"97,689"
219,last_date,"Sun August 18, 2024"
219,recommended_by,90% of reviewers
219,price,$50.18 
219,rating,9.0
219,description,This is the cheaper version of the 55mm bayonet lens in the K series. It shares the optical formula and physical dimensions with the F1.8 variant.
219,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_K_55mm.jpg
219,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-50mm-F2-Lens.html
220,lens_name,SMC Pentax 85mm F1.8
220,mount,2
220,focal_length,4
220,sharpness,9.5
220,aberration,9.3
220,bokeh,9.7
220,autofocus,0.0
220,handling,9.1
220,value,9.2
220,reviews,23
220,views,"173,490"
220,last_date,"Sat September 9, 2023"
220,recommended_by,100% of reviewers
220,price,$330.76 
220,rating,9.59
220,description,This is the fastest 85mm lens in the M/K series.
220,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_K_85mm.jpg
220,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-85mm-F1.8-Lens.html
221,lens_name,SMC Pentax 85mm F2.2 Soft
221,mount,2
221,focal_length,4
221,sharpness,0.0
221,aberration,0.0
221,bokeh,0.0
221,autofocus,0.0
221,handling,0.0
221,value,0.0
221,reviews,2
221,views,"50,222"
221,last_date,"Fri October 8, 2010"
221,recommended_by,100% of reviewers
221,price,$520.00 
221,rating,9.0
221,description,"This is the fastest of the three ""soft"" lenses. Optically it is very simple with just two elements and thus much different from a regular 85mm lens."
221,image_link,https://www.pentaxforums.com/lensreviews/data/26/smc_PENTAX_85_2_2_SOFT_100724_08k_wessx.jpg
221,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-85mm-F2.2-Soft-Lens.html
222,lens_name,SMC Pentax 100mm F4 Bellows
222,mount,2
222,focal_length,4
222,sharpness,10.0
222,aberration,8.5
222,bokeh,9.5
222,autofocus,0.0
222,handling,9.5
222,value,10.0
222,reviews,4
222,views,"37,706"
222,last_date,"Thu January 14, 2021"
222,recommended_by,75% of reviewers
222,price,$103.75 
222,rating,7.0
222,description,This lens has no focusing ring and is intended for use on a Pentax bellows unit.
222,image_link,https://www.pentaxforums.com/lensreviews/data/26/Pentax_K100mm_Bellows.jpg
222,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-100mm-F4-Bellows-Lens.html
223,lens_name,SMC Pentax 100mm F4 Macro
223,mount,2
223,focal_length,4
223,sharpness,9.5
223,aberration,9.0
223,bokeh,9.5
223,autofocus,0.0
223,handling,9.8
223,value,9.8
223,reviews,8
223,views,"69,752"
223,last_date,"Wed December 18, 2019"
223,recommended_by,100% of reviewers
223,price,$126.43 
223,rating,9.38
223,description,This macro lens has a faster A-series counterpart.
223,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax-K_100mm_f4.jpg
223,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-100mm-F4-Macro-Lens.html
224,lens_name,SMC Pentax 105mm F2.8
224,mount,2
224,focal_length,4
224,sharpness,8.9
224,aberration,8.9
224,bokeh,9.1
224,autofocus,0.0
224,handling,9.7
224,value,7.7
224,reviews,14
224,views,"91,056"
224,last_date,"Sat July 13, 2024"
224,recommended_by,93% of reviewers
224,price,$191.88 
224,rating,8.79
224,description,The SMC Pentax 105mm F2.8 is the only 105mm prime in bayonet mount to be produced by Pentax.
224,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_105mm_F28.JPG
224,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-105mm-F2.8-Lens.html
225,lens_name,SMC Pentax 120mm F2.8
225,mount,2
225,focal_length,4
225,sharpness,9.8
225,aberration,8.5
225,bokeh,9.3
225,autofocus,0.0
225,handling,9.3
225,value,9.3
225,reviews,8
225,views,"63,221"
225,last_date,"Fri May 5, 2023"
225,recommended_by,100% of reviewers
225,price,$237.00 
225,rating,9.38
225,description,This fast lens also has a lighter M version.
225,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC-Pentax_K_120mm_F28.jpg
225,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-120mm-F2.8-Lens.html
226,lens_name,SMC Pentax 135mm F2.5
226,mount,2
226,focal_length,4
226,sharpness,9.3
226,aberration,7.9
226,bokeh,9.1
226,autofocus,0.0
226,handling,9.0
226,value,9.2
226,reviews,72
226,views,"384,612"
226,last_date,"Wed June 12, 2024"
226,recommended_by,99% of reviewers
226,price,$175.57 
226,rating,9.24
226,description,"The Pentax 135mm F2.5 is Pentax's second-fastest 135mm lens, weighing in at 500g. It's famed for its excellent image quality."
226,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_135mm_F2_5.jpg
226,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-135mm-F2.5-Lens.html
227,lens_name,SMC Pentax 135mm F3.5
227,mount,2
227,focal_length,4
227,sharpness,9.4
227,aberration,8.6
227,bokeh,8.8
227,autofocus,0.0
227,handling,9.0
227,value,9.4
227,reviews,13
227,views,"117,561"
227,last_date,"Sun April 18, 2021"
227,recommended_by,100% of reviewers
227,price,$96.41 
227,rating,8.85
227,description,"The SMC Pentax ""K"" 135mm F3.5 is a first-generation manual telephoto prime lens with the Pentax K bayonet mount. It was succeeded by the more compact SMC-Pentax M 135mm F3.5"
227,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_135mm.jpg
227,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-135mm-F3.5-Lens.html
228,lens_name,SMC Pentax 150mm F4
228,mount,2
228,focal_length,4
228,sharpness,10.0
228,aberration,8.5
228,bokeh,9.0
228,autofocus,0.0
228,handling,9.0
228,value,10.0
228,reviews,3
228,views,"38,710"
228,last_date,"Fri March 22, 2019"
228,recommended_by,100% of reviewers
228,price,$111.67 
228,rating,9.33
228,description,This lens has a relatively slow maximum aperture and was therefore succeeded by a smaller M version featuring F3.5.
228,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax-K_150mm_F4.jpg
228,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-150mm-F4-Lens.html
229,lens_name,SMC Pentax 200mm F2.5
229,mount,2
229,focal_length,4
229,sharpness,9.2
229,aberration,7.4
229,bokeh,9.6
229,autofocus,0.0
229,handling,8.2
229,value,8.9
229,reviews,31
229,views,"145,211"
229,last_date,"Fri August 30, 2024"
229,recommended_by,90% of reviewers
229,price,$330.58 
229,rating,8.87
229,description,"This is the fastest Pentax 200mm lens ever produced. It has a longer minimum focusing distance and is slightly heavier than the A * 200mm lens that it resembles. Thanks to its fast opening (F2.5) and eight diaphragm bales, this lens produces not only a shallow depth of field wide open, but also a smooth bokeh."
229,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_200mm_F25.jpg
229,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-200mm-F2.5-Lens.html
230,lens_name,SMC Pentax 200mm F4
230,mount,2
230,focal_length,4
230,sharpness,9.3
230,aberration,8.6
230,bokeh,8.5
230,autofocus,0.0
230,handling,8.9
230,value,9.5
230,reviews,20
230,views,"133,300"
230,last_date,"Fri February 5, 2021"
230,recommended_by,100% of reviewers
230,price,$88.50 
230,rating,9.3
230,description,"This lens was introduced in 1975 and later, in 1977, replaced with a smaller M-series version."
230,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_200mm.jpg
230,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-200mm-F4-Lens.html
231,lens_name,SMC Pentax 300mm F4
231,mount,2
231,focal_length,4
231,sharpness,8.5
231,aberration,6.3
231,bokeh,8.1
231,autofocus,0.0
231,handling,7.7
231,value,9.0
231,reviews,35
231,views,"177,484"
231,last_date,"Fri April 7, 2023"
231,recommended_by,94% of reviewers
231,price,$201.91 
231,rating,7.74
231,description,This original K-Mount 300mm lens is much heavier than its M* counterpart which was introduced later.
231,image_link,https://www.pentaxforums.com/lensreviews/data/26/smc_Pentax_300mmF4_130210_47s_waessxh800.jpg
231,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-300mm-F4-Lens.html
232,lens_name,SMC Pentax 400mm F5.6
232,mount,2
232,focal_length,5
232,sharpness,9.0
232,aberration,7.3
232,bokeh,9.0
232,autofocus,0.0
232,handling,8.3
232,value,9.7
232,reviews,7
232,views,"57,647"
232,last_date,"Thu February 18, 2016"
232,recommended_by,100% of reviewers
232,price,$357.43 
232,rating,8.86
232,description,This extreme-telephoto lens also comes in a slightly lighter M version with automatic diaphragm.
232,image_link,https://www.pentaxforums.com/lensreviews/data/26/IMGP8180.jpg
232,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-400mm-F5.6-Lens.html
233,lens_name,SMC Pentax 500mm F4.5
233,mount,2
233,focal_length,5
233,sharpness,8.7
233,aberration,5.9
233,bokeh,8.2
233,autofocus,0.0
233,handling,6.1
233,value,8.1
233,reviews,15
233,views,"109,754"
233,last_date,"Sun July 14, 2024"
233,recommended_by,87% of reviewers
233,price,$578.93 
233,rating,7.64
233,description,This focal length is unique to the K series. It is based on the screw mount Takumar 500mm F4.5 lens.
233,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_K_500mm.jpg
233,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-500mm-F4.5-Lens.html
234,lens_name,SMC Pentax 1000mm F8
234,mount,2
234,focal_length,5
234,sharpness,0.0
234,aberration,0.0
234,bokeh,0.0
234,autofocus,0.0
234,handling,0.0
234,value,0.0
234,reviews,2
234,views,"49,827"
234,last_date,"Tue May 18, 2010"
234,recommended_by,100% of reviewers
234,price,"$1,300.00 "
234,rating,8.0
234,description,This heavy extreme-telephoto lens achieves very fast aperture for its focal length. The 52mm filter is attached inside the detachable mount.
234,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax-K_1000mm_F8.jpg
234,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-1000mm-F8-Lens.html
235,lens_name,SMC Pentax Reflex 1000mm F11
235,mount,2
235,focal_length,5
235,sharpness,8.5
235,aberration,6.5
235,bokeh,5.5
235,autofocus,0.0
235,handling,7.0
235,value,8.5
235,reviews,6
235,views,"48,407"
235,last_date,"Tue July 4, 2023"
235,recommended_by,100% of reviewers
235,price,"$1,116.00 "
235,rating,8.67
235,description,"The SMC Pentax Reflex 1000mm F11 is much shorter than the 1000mm F8, as it employs mirror elements at the cost of slower and fixed aperture."
235,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax_Reflex_1000mm_F11.jpg
235,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-1000mm-F11-Reflex-Lens.html
236,lens_name,SMC Pentax Reflex 2000mm F13.5
236,mount,2
236,focal_length,5
236,sharpness,0.0
236,aberration,0.0
236,bokeh,0.0
236,autofocus,0.0
236,handling,0.0
236,value,0.0
236,reviews,1
236,views,"35,366"
236,last_date,"Tue May 13, 2008"
236,recommended_by,100% of reviewers
236,price,
236,rating,8.0
236,description,The SMC Pentax Reflex 2000mm F13.5 has the longest focal length ever produced by Pentax. It is a mirror lens with fixed aperture and features built-in filters. It was later succeeded by an M-series counterpart which did not differ functionally.
236,image_link,https://www.pentaxforums.com/lensreviews/data/26/SMC_Pentax-K_2000mm_Mirror_Reflex.jpg
236,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-2000mm-F13.5-Reflex-Lens.html
237,lens_name,SMC Pentax 28-50mm F3.5-4.5
237,mount,2
237,focal_length,6
237,sharpness,0.0
237,aberration,0.0
237,bokeh,0.0
237,autofocus,0.0
237,handling,0.0
237,value,0.0
237,reviews,1
237,views,"34,854"
237,last_date,"Mon April 30, 2012"
237,recommended_by,100% of reviewers
237,price,$80.00 
237,rating,7.0
237,description,This is the only non-mirror lens of the K series to have varying aperture.
237,image_link,https://www.pentaxforums.com/lensreviews/data/40/SMC_Pentax-K_28-50mm.jpg
237,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-28-50mm-F3.5-4.5-Zoom-Lens.html
238,lens_name,SMC Pentax 45-125mm F4
238,mount,2
238,focal_length,6
238,sharpness,8.5
238,aberration,7.5
238,bokeh,8.1
238,autofocus,0.0
238,handling,8.0
238,value,8.7
238,reviews,16
238,views,"77,976"
238,last_date,"Sun May 19, 2019"
238,recommended_by,94% of reviewers
238,price,$73.75 
238,rating,8.25
238,description,This popular zoom lens has a focal range which is unique to the K series.
238,image_link,https://www.pentaxforums.com/lensreviews/data/40/smc_Pentax_45-125mm_F4.jpg
238,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-45-125mm-F4-Zoom-Lens.html
239,lens_name,SMC Pentax 80-200mm F4.5
239,mount,2
239,focal_length,6
239,sharpness,8.0
239,aberration,7.0
239,bokeh,7.0
239,autofocus,0.0
239,handling,6.0
239,value,8.0
239,reviews,6
239,views,"37,641"
239,last_date,"Sun July 8, 2012"
239,recommended_by,100% of reviewers
239,price,$75.00 
239,rating,7.8
239,description,The SMC Pentax K 80-200mm is a manual telephoto zoom lens with a constant aperture of F4.5. It was later re-issued as an smc Pentax-M lens.
239,image_link,https://www.pentaxforums.com/lensreviews/data/40/SMC_Pentax-K_80-200mm.jpg
239,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-80-200mm-F4.5-Zoom-Lens.html
240,lens_name,SMC Pentax 85-210mm F3.5
240,mount,2
240,focal_length,6
240,sharpness,8.4
240,aberration,7.5
240,bokeh,8.0
240,autofocus,0.0
240,handling,6.0
240,value,6.6
240,reviews,10
240,views,"47,061"
240,last_date,"Thu June 27, 2024"
240,recommended_by,80% of reviewers
240,price,$238.83 
240,rating,7.9
240,description,This is the faster version of a 85-210mm Pentax K zoom. This lens came with a close-up lens (ATTACHMENT LENS 1:3.5/85-210mm) that allows for focusing down to 190 cm. The close-up lens is neatly stored in a top compartment in the dedicated lens case.
240,image_link,https://www.pentaxforums.com/lensreviews/data/40/SMC_Pentax-K_85-210mm_F35.jpg
240,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-85-210mm-F3.5-Zoom-Lens.html
241,lens_name,SMC Pentax 85-210mm F4.5
241,mount,2
241,focal_length,6
241,sharpness,0.0
241,aberration,0.0
241,bokeh,0.0
241,autofocus,0.0
241,handling,0.0
241,value,0.0
241,reviews,2
241,views,"31,085"
241,last_date,"Sun October 30, 2011"
241,recommended_by,50% of reviewers
241,price,$69.50 
241,rating,6.0
241,description,This is the slower version of this zoom range K-series zoom.
241,image_link,https://www.pentaxforums.com/lensreviews/data/40/SMC_Pentax-K_85-210mm_F45.jpg
241,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-85-210mm-F4.5-Zoom-Lens.html
242,lens_name,SMC Pentax 135-600mm F6.7
242,mount,2
242,focal_length,6
242,sharpness,9.0
242,aberration,7.0
242,bokeh,9.0
242,autofocus,0.0
242,handling,7.0
242,value,8.5
242,reviews,2
242,views,"40,592"
242,last_date,"Wed April 29, 2015"
242,recommended_by,100% of reviewers
242,price,$490.00 
242,rating,8.0
242,description,"For such a large zoom range, this lens's fixed aperture is impressive."
242,image_link,https://www.pentaxforums.com/lensreviews/data/40/SMC-Pentax_135-600mm_F67.jpg
242,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-135-600mm-F6.3-Zoom-Lens.html
243,lens_name,SMC Pentax 400-600mm Reflex
243,mount,2
243,focal_length,6
243,sharpness,9.2
243,aberration,8.5
243,bokeh,6.7
243,autofocus,0.0
243,handling,9.0
243,value,8.5
243,reviews,10
243,views,"63,134"
243,last_date,"Fri August 9, 2024"
243,recommended_by,100% of reviewers
243,price,$354.29 
243,rating,8.4
243,description,This extreme-telephoto zoom is compact at the expense of speed. The aperture cannot be adjusted but varies when zooming. The front filter diameter is 67mm. A filter thread at the rear accepts 40.5mm filters.
243,image_link,https://www.pentaxforums.com/lensreviews/data/40/SMC_Pentax_K_Reflex_400-600mm.jpg
243,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-K-400-600mm-F8-12-Reflex-Zoom-Lens.html
244,lens_name,Takumar-A 28mm F2.8
244,mount,3
244,focal_length,2
244,sharpness,8.5
244,aberration,8.8
244,bokeh,7.8
244,autofocus,0.0
244,handling,8.8
244,value,9.8
244,reviews,7
244,views,"97,946"
244,last_date,"Mon September 14, 2020"
244,recommended_by,100% of reviewers
244,price,$48.67 
244,rating,8.43
244,description,"This manual focus, non-SMC lens (no super-multi-coating of the lens elements) supports automatic aperture (Tv, P) modes in addition to Av and M. Apart from the coating, the optical formula is that of the smc PENTAX-A 28mm f/2.8. This lens was also marketed as COSMICAR-A 28mm 1:2.8, MC AUTO CPC Phase 2 28mm 1:2.8, and MC AUTO CPC Phase 2 28mm MACRO 1:2.8, the latter presumably with a closer smallest focusing distance than the 30 cm of the other versions. Technical data are unfortunately not readily available for these variants."
244,image_link,https://www.pentaxforums.com/lensreviews/data/46/Takumar-A_28_2_8_aux2PF.jpg
244,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-A-28mm-F2.8-Lens.html
245,lens_name,Takumar 28mm F2.8 Bayonet
245,mount,3
245,focal_length,2
245,sharpness,7.6
245,aberration,7.8
245,bokeh,6.8
245,autofocus,0.0
245,handling,7.7
245,value,8.5
245,reviews,10
245,views,"55,470"
245,last_date,"Fri September 25, 2020"
245,recommended_by,100% of reviewers
245,price,$37.75 
245,rating,7.8
245,description,"This lens has no super multi coating of the lens elements but is otherwise optically identical to the second version of the smc PENTAX-M 28mm f/2.8 lens. This lens has no ""A"" setting and thus does not support aperture automation (Tv and P modes are not supported)."
245,image_link,https://www.pentaxforums.com/lensreviews/data/46/Pentax_Takumar_Bayonet_28mm.jpg
245,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-28mm-F2.8-Bayonet-Lens.html
246,lens_name,Takumar 135mm F2.5 Bayonet
246,mount,3
246,focal_length,4
246,sharpness,8.8
246,aberration,7.4
246,bokeh,8.8
246,autofocus,0.0
246,handling,8.8
246,value,9.5
246,reviews,70
246,views,"276,924"
246,last_date,"Sat April 1, 2023"
246,recommended_by,91% of reviewers
246,price,$53.86 
246,rating,8.2
246,description,"This is a a budget lens; it is slightly faster than the non-SMC 135mm F2.8 telephoto lens. This lens has no ""A"" setting and thus does not support aperture automation (Tv and P modes), only Av and M exposure modes can be used."
246,image_link,https://www.pentaxforums.com/lensreviews/data/46/Pentax_Takumar-M_135mm.jpg
246,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-135mm-F2.5-Bayonet-Lens.html
247,lens_name,Takumar 135mm F2.8 Bayonet
247,mount,3
247,focal_length,4
247,sharpness,8.2
247,aberration,7.3
247,bokeh,8.3
247,autofocus,0.0
247,handling,9.2
247,value,9.0
247,reviews,8
247,views,"65,455"
247,last_date,"Sat December 31, 2022"
247,recommended_by,100% of reviewers
247,price,$45.33 
247,rating,8.57
247,description,"This is a manual, non-SMC Pentax lens. This lens has no ""A"" setting and thus does not support aperture automation (Tv and P modes), but only Av and M exposure modes."
247,image_link,https://www.pentaxforums.com/lensreviews/data/46/Pentax_Takumar_Bayonet_135mm_F28.jpg
247,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-135mm-F2.8-Bayonet-Lens.html
248,lens_name,Pentax-A 28-80mm F3.5-4.5
248,mount,3
248,focal_length,6
248,sharpness,7.5
248,aberration,7.1
248,bokeh,7.1
248,autofocus,7.0
248,handling,8.8
248,value,7.0
248,reviews,16
248,views,"83,491"
248,last_date,"Mon October 21, 2024"
248,recommended_by,81% of reviewers
248,price,$23.20 
248,rating,6.71
248,description,The Pentax-A 28-80mm F3.5-4.5 is a manual focus zoom lens without SMC coating. Note that there is also a more expensive super multi coated version with more elaborate optics.
248,image_link,https://www.pentaxforums.com/lensreviews/data/47/Pentax-A_28-80mm_Zoom.jpg
248,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-A-28-80mm-F3.5-4.5-Zoom-Lens.html
249,lens_name,Takumar-A 28-80mm F3.5-4.5
249,mount,3
249,focal_length,6
249,sharpness,6.1
249,aberration,6.3
249,bokeh,6.1
249,autofocus,6.8
249,handling,6.5
249,value,6.9
249,reviews,21
249,views,"94,201"
249,last_date,"Sat January 20, 2024"
249,recommended_by,57% of reviewers
249,price,$24.41 
249,rating,5.33
249,description,This manual focus zoom lens is similar to its PENTAX-A series counterpart except it has a macro mode with a close focus distance of a mere 24 cm. Neither lens is SMC coated.
249,image_link,https://www.pentaxforums.com/lensreviews/data/47/Pentax_Takumar-A_Zoom_28-80mm.jpg
249,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-A-28-80mm-F3.5-4.5-Zoom-Lens.html
250,lens_name,Pentax-F 28-80mm F3.5-4.5
250,mount,4
250,focal_length,6
250,sharpness,7.5
250,aberration,7.3
250,bokeh,6.3
250,autofocus,7.1
250,handling,9.1
250,value,7.5
250,reviews,10
250,views,"42,067"
250,last_date,"Sat June 5, 2021"
250,recommended_by,90% of reviewers
250,price,$29.88 
250,rating,7.5
250,description,This is an autofocus zoom lens with the same optics as the PENTAX-A 28-80mm. Neither lens has SMC coating. The optical formula is much simplified as compared to the SMC coated version.
250,image_link,https://www.pentaxforums.com/lensreviews/data/47/Pentax-F_28-80mm.jpg
250,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-F-28-80mm-F3.5-4.5-Zoom-Lens.html
251,lens_name,Takumar-F 28-80mm F3.5-4.5
251,mount,4
251,focal_length,6
251,sharpness,7.2
251,aberration,5.8
251,bokeh,6.4
251,autofocus,6.6
251,handling,7.8
251,value,4.0
251,reviews,7
251,views,"45,655"
251,last_date,"Mon October 8, 2018"
251,recommended_by,57% of reviewers
251,price,$37.43 
251,rating,6.43
251,description,This autofocus zoom lens has no SMC coating and is identical to the PENTAX-F 28-80mm lens. It has a simpler optical construction with only 8 elements as compared to the SMC coated smc PENTAX-F version.
251,image_link,https://www.pentaxforums.com/lensreviews/data/47/Pentax_Takumar_F_28-80mm.jpg
251,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-F-28-80mm-F3.5-4.5-Zoom-Lens.html
252,lens_name,Takumar-F 35-70mm F3.5-4.5
252,mount,4
252,focal_length,6
252,sharpness,7.7
252,aberration,7.3
252,bokeh,6.7
252,autofocus,7.3
252,handling,8.3
252,value,8.0
252,reviews,3
252,views,"18,201"
252,last_date,"Fri May 13, 2022"
252,recommended_by,100% of reviewers
252,price,$45.00 
252,rating,7.33
252,description,"The Takumar-F 35-70mm is a 2x zoom lens similar to the SMC Pentax-F 35-70mm , though it lacks the SMC coating."
252,image_link,https://www.pentaxforums.com/lensreviews/data/47/takumarf_35-70.jpg
252,lens_link,https://www.pentaxforums.com/lensreviews/takumar-f-35-70mm-f35-45.html
253,lens_name,Pentax-A 70-200mm F4
253,mount,3
253,focal_length,6
253,sharpness,7.0
253,aberration,5.5
253,bokeh,7.5
253,autofocus,0.0
253,handling,5.5
253,value,7.5
253,reviews,6
253,views,"53,255"
253,last_date,"Sun November 26, 2017"
253,recommended_by,100% of reviewers
253,price,$40.00 
253,rating,7.0
253,description,"The Pentax-A 70-200mm F4 is a budget zoom lens without SMC coating. It was launched in 1987 and re-released branded as Takumar-A two years later when Pentax decided to re-introduce the Takumar name for a K-mount budget line of lenses. It was also available under various third party names (Toyo-A, MC Finex, MC Cosmicar). It offers a macro mode at 200mm with nearly 1:3 magnification."
253,image_link,https://www.pentaxforums.com/lensreviews/data/47/Pentax_A_70-200mm_F4.jpg
253,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-A-70-200mm-F4-Zoom-Lens.html
254,lens_name,Takumar-A 70-200mm F4 Macro
254,mount,3
254,focal_length,6
254,sharpness,6.8
254,aberration,4.8
254,bokeh,7.0
254,autofocus,6.5
254,handling,7.8
254,value,7.0
254,reviews,8
254,views,"61,751"
254,last_date,"Sat August 3, 2019"
254,recommended_by,75% of reviewers
254,price,$25.25 
254,rating,6.63
254,description,This telephoto zoom lens has no SMC coating. It is a re-release of the PENTAX-A 70-200mm lens which was introduced in 1987. It has a macro mode at 200mm and can deliver nearly 1:3 reproduction at 200mm.
254,image_link,https://www.pentaxforums.com/lensreviews/data/47/IMG_4312.JPG
254,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-A-70-200mm-F4-Macro-Zoom-Lens.html
255,lens_name,Pentax-F 70-200mm F4-5.6
255,mount,4
255,focal_length,6
255,sharpness,8.3
255,aberration,7.8
255,bokeh,8.0
255,autofocus,7.3
255,handling,9.6
255,value,5.0
255,reviews,9
255,views,"71,512"
255,last_date,"Wed November 17, 2021"
255,recommended_by,100% of reviewers
255,price,$53.17 
255,rating,7.78
255,description,This is an autofocus zoom lens without SMC coating. It is identical to the TAKUMAR-F 70-200mm F4-5.6.
255,image_link,https://www.pentaxforums.com/lensreviews/data/47/Pentax-F_70-200mm_F4-5_6.jpg
255,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-F-70-200mm-F4-5.6-Zoom-Lens.html
256,lens_name,Takumar-F 70-200mm F4-5.6
256,mount,4
256,focal_length,6
256,sharpness,9.0
256,aberration,8.6
256,bokeh,8.3
256,autofocus,8.5
256,handling,9.8
256,value,8.3
256,reviews,12
256,views,"52,037"
256,last_date,"Wed December 27, 2023"
256,recommended_by,100% of reviewers
256,price,$67.82 
256,rating,8.45
256,description,This is an autofocus zoom lens without SMC coating. It is identical to the PENTAX-F 70-200mm F4-5.6.
256,image_link,https://www.pentaxforums.com/lensreviews/data/47/Takumar-F_70-210mm_F4_562.jpg
256,lens_link,https://www.pentaxforums.com/lensreviews/Pentax-Takumar-F-70-200mm-F4-5.6-Zoom-Lens.html
257,lens_name,Takumar-A 70-210mm F4.5-5.6
257,mount,3
257,focal_length,6
257,sharpness,9.0
257,aberration,8.0
257,bokeh,8.0
257,autofocus,0.0
257,handling,9.0
257,value,10.0
257,reviews,1
257,views,"14,116"
257,last_date,"Thu December 18, 2014"
257,recommended_by,100% of reviewers
257,price,$30.00 
257,rating,8.0
257,description,"The Takumar-A 70-210mm is a compact, budget-oriented telephoto zoom with close-up capabilities. Manual focus, auto aperture with no SMC coating. Unlike its A-series counterpart, this has variable aperture and a different optical formula."
